func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.00140871	0.574993
m_sinh(CRS)	CRS	float	20000	20000	0.00223346	0.725332
m_sinh(CRS)	CRS	float	30000	30000	0.00323638	0.750839
m_sinh(CRS)	CRS	float	40000	40000	0.00433241	0.747851
m_sinh(CRS)	CRS	float	50000	50000	0.00534814	0.757272
m_sinh(CRS)	CRS	float	60000	60000	0.0063835	0.761338
m_sinh(CRS)	CRS	float	70000	70000	0.00736923	0.769416
m_sinh(CRS)	CRS	float	80000	80000	0.00846653	0.765367
m_sinh(CRS)	CRS	float	90000	90000	0.00948301	0.768744
m_sinh(CRS)	CRS	float	100000	100000	0.0105618	0.766914
m_sinh(CRS)	CRS	double	10000	10000	0.00118451	0.683829
m_sinh(CRS)	CRS	double	20000	20000	0.00219196	0.739065
m_sinh(CRS)	CRS	double	30000	30000	0.00323265	0.751705
m_sinh(CRS)	CRS	double	40000	40000	0.00502757	0.644446
m_sinh(CRS)	CRS	double	50000	50000	0.00754452	0.536814
m_sinh(CRS)	CRS	double	60000	60000	0.0106315	0.457132
m_sinh(CRS)	CRS	double	70000	70000	0.0116942	0.484858
m_sinh(CRS)	CRS	double	80000	80000	0.015524	0.417417
m_sinh(CRS)	CRS	double	90000	90000	0.0172468	0.422687
m_sinh(CRS)	CRS	double	100000	100000	0.0215506	0.37586
