func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(CRS,CRS)	CRS	float	10000	10000	0.00199071	0.813782	3.25513
sm_pow(CRS,CRS)	CRS	float	20000	20000	0.0018277	1.77272	7.09089
sm_pow(CRS,CRS)	CRS	float	30000	30000	0.00301011	1.61456	6.45823
sm_pow(CRS,CRS)	CRS	float	40000	40000	0.0038503	1.68299	6.73194
sm_pow(CRS,CRS)	CRS	float	50000	50000	0.00723214	1.12	4.48
sm_pow(CRS,CRS)	CRS	float	60000	60000	0.00578709	1.6796	6.7184
sm_pow(CRS,CRS)	CRS	float	70000	70000	0.0104469	1.08549	4.34196
sm_pow(CRS,CRS)	CRS	float	80000	80000	0.00862678	1.5023	6.00919
sm_pow(CRS,CRS)	CRS	float	90000	90000	0.00870558	1.67479	6.69915
sm_pow(CRS,CRS)	CRS	float	100000	100000	0.00985933	1.64311	6.57245
sm_pow(CRS,CRS)	CRS	double	10000	10000	0.00157434	1.029	8.232
sm_pow(CRS,CRS)	CRS	double	20000	20000	0.00323602	1.00123	8.00985
sm_pow(CRS,CRS)	CRS	double	30000	30000	0.00551617	0.881046	7.04837
sm_pow(CRS,CRS)	CRS	double	40000	40000	0.00887688	0.729986	5.83989
sm_pow(CRS,CRS)	CRS	double	50000	50000	0.0123968	0.653394	5.22715
sm_pow(CRS,CRS)	CRS	double	60000	60000	0.00984889	0.986913	7.8953
sm_pow(CRS,CRS)	CRS	double	70000	70000	0.0126109	0.899223	7.19379
sm_pow(CRS,CRS)	CRS	double	80000	80000	0.0174341	0.743372	5.94698
sm_pow(CRS,CRS)	CRS	double	90000	90000	0.018122	0.804546	6.43636
sm_pow(CRS,CRS)	CRS	double	100000	100000	0.0206729	0.783636	6.26909
