func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.00116841	0.855867	10.2704
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00177534	2.25309	27.037
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00719991	1.25002	15.0002
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0249005	0.642558	7.7107
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.028538	0.876026	10.5123
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0247919	1.45209	17.425
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.0334121	1.46653	17.5984
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.0624291	1.02516	12.302
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0473059	1.71226	20.5471
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0780771	1.28079	15.3694
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000209361	4.77643	114.634
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00672224	0.59504	14.281
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.0188123	0.478411	11.4819
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0177787	0.899955	21.5989
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0273537	0.913954	21.9349
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.0429888	0.837428	20.0983
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0668035	0.733494	17.6039
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0934783	0.684651	16.4316
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0993892	0.814978	19.5595
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.115039	0.869267	20.8624
