func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000421761	2.37101
m_sin(Dense)	Dense	float	2000	2000	0.0011267	3.55018
m_sin(Dense)	Dense	float	3000	3000	0.00359812	2.5013
m_sin(Dense)	Dense	float	4000	4000	0.00612924	2.61044
m_sin(Dense)	Dense	float	5000	5000	0.00948329	2.63621
m_sin(Dense)	Dense	float	6000	6000	0.0136366	2.63995
m_sin(Dense)	Dense	float	7000	7000	0.0185565	2.64058
m_sin(Dense)	Dense	float	8000	8000	0.0243345	2.63002
m_sin(Dense)	Dense	float	9000	9000	0.0308	2.62987
m_sin(Dense)	Dense	float	10000	10000	0.0393685	2.5401
m_sin(Dense)	Dense	double	1000	1000	0.000477242	2.09537
m_sin(Dense)	Dense	double	2000	2000	0.00313013	1.2779
m_sin(Dense)	Dense	double	3000	3000	0.006833	1.31714
m_sin(Dense)	Dense	double	4000	4000	0.0121574	1.31607
m_sin(Dense)	Dense	double	5000	5000	0.0189038	1.32249
m_sin(Dense)	Dense	double	6000	6000	0.0270403	1.33135
m_sin(Dense)	Dense	double	7000	7000	0.0368594	1.32938
m_sin(Dense)	Dense	double	8000	8000	0.0480782	1.33117
m_sin(Dense)	Dense	double	9000	9000	0.0608633	1.33085
m_sin(Dense)	Dense	double	10000	10000	0.0752733	1.32849
