func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0082273	243.093
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.003778	1786.66
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00823595	1942.7
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.015534	2011.72
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.026476	2039.59
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0420752	2038.02
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0617376	2073.29
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0892663	2041.64
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12375	2020.2
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0279654	71.517
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0890812	75.7735
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.210382	76.052
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.4093	76.3499
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.68757	78.5375
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.10044	77.9234
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.63644	78.2187
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.33567	78.0288
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.21122	77.852
