func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.00193419	0.517013
m_atanh(Dense)	Dense	float	2000	2000	0.00213393	1.87447
m_atanh(Dense)	Dense	float	3000	3000	0.00461619	1.94966
m_atanh(Dense)	Dense	float	4000	4000	0.00881987	1.81409
m_atanh(Dense)	Dense	float	5000	5000	0.0135542	1.84445
m_atanh(Dense)	Dense	float	6000	6000	0.0156501	2.30031
m_atanh(Dense)	Dense	float	7000	7000	0.0204345	2.39791
m_atanh(Dense)	Dense	float	8000	8000	0.0292763	2.18607
m_atanh(Dense)	Dense	float	9000	9000	0.0435646	1.85931
m_atanh(Dense)	Dense	float	10000	10000	0.0512766	1.95021
m_atanh(Dense)	Dense	double	1000	1000	0.00134584	0.743031
m_atanh(Dense)	Dense	double	2000	2000	0.00402298	0.994289
m_atanh(Dense)	Dense	double	3000	3000	0.00817757	1.10057
m_atanh(Dense)	Dense	double	4000	4000	0.0107967	1.48193
m_atanh(Dense)	Dense	double	5000	5000	0.022739	1.09943
m_atanh(Dense)	Dense	double	6000	6000	0.033809	1.06481
m_atanh(Dense)	Dense	double	7000	7000	0.0494049	0.991805
m_atanh(Dense)	Dense	double	8000	8000	0.0624624	1.02462
m_atanh(Dense)	Dense	double	9000	9000	0.0671877	1.20558
m_atanh(Dense)	Dense	double	10000	10000	0.0860156	1.16258
