func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0106969	186.97
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0251287	268.617
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0517183	309.368
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0940763	332.177
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.150099	359.763
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.231932	369.721
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.332706	384.724
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.485599	375.31
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.655992	381.102
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0105963	188.746
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0336236	200.752
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0803451	199.141
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.156689	199.44
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.260842	207.022
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.408186	210.076
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.609986	209.841
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.825099	220.883
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	1.12624	221.978
