func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sin	vector	float	1000	0.00120586	0.000829286	0.00663429
sin	vector	float	10000	1.53154e-05	0.652938	5.2235
sin	vector	float	100000	9.0739e-05	1.10206	8.8165
sin	vector	float	1000000	0.000379266	2.63667	21.0934
sin	vector	float	10000000	0.00407335	2.45498	19.6398
sin	vector	float	100000000	0.0383183	2.60972	20.8778
sin	vector	double	1000	4.87615e-05	0.020508	0.328127
sin	vector	double	10000	1.35778e-05	0.736495	11.7839
sin	vector	double	100000	9.20855e-05	1.08595	17.3752
sin	vector	double	1000000	0.000719857	1.38917	22.2267
sin	vector	double	10000000	0.00747655	1.33751	21.4002
sin	vector	double	100000000	0.0735696	1.35926	21.7481
