func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000486018	3.33321
matvec(CRS)	CRS	float	20000	20000	0.000407363	7.95359
matvec(CRS)	CRS	float	30000	30000	0.00114964	4.2274
matvec(CRS)	CRS	float	40000	40000	0.00332565	1.94849
matvec(CRS)	CRS	float	50000	50000	0.00464622	1.74335
matvec(CRS)	CRS	float	60000	60000	0.00677331	1.43504
matvec(CRS)	CRS	float	70000	70000	0.00937604	1.20947
matvec(CRS)	CRS	float	80000	80000	0.0120615	1.07449
matvec(CRS)	CRS	float	90000	90000	0.0138008	1.05646
matvec(CRS)	CRS	float	100000	100000	0.00485867	3.33424
matvec(CRS)	CRS	double	10000	10000	0.000246942	6.56024
matvec(CRS)	CRS	double	20000	20000	0.00124367	2.60519
matvec(CRS)	CRS	double	30000	30000	0.00453924	1.07066
matvec(CRS)	CRS	double	40000	40000	0.00664448	0.975246
matvec(CRS)	CRS	double	50000	50000	0.0109641	0.738771
matvec(CRS)	CRS	double	60000	60000	0.00474508	2.04844
matvec(CRS)	CRS	double	70000	70000	0.0161694	0.701326
matvec(CRS)	CRS	double	80000	80000	0.0193846	0.668571
matvec(CRS)	CRS	double	90000	90000	0.00870163	1.67555
matvec(CRS)	CRS	double	100000	100000	0.0163128	0.993083
