func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_pow	vector	float	1000	0.000561778	0.00178006	0.0213608
vv_pow	vector	float	10000	2.03746e-05	0.490806	5.88968
vv_pow	vector	float	100000	0.000124407	0.803814	9.64577
vv_pow	vector	float	1000000	0.00117663	0.849885	10.1986
vv_pow	vector	float	10000000	0.0110575	0.904363	10.8524
vv_pow	vector	float	100000000	0.105472	0.948119	11.3774
vv_pow	vector	double	1000	1.20368e-05	0.0830786	1.99389
vv_pow	vector	double	10000	3.00927e-05	0.332307	7.97536
vv_pow	vector	double	100000	0.000205185	0.487365	11.6968
vv_pow	vector	double	1000000	0.00143411	0.697295	16.7351
vv_pow	vector	double	10000000	0.0162675	0.614723	14.7533
vv_pow	vector	double	100000000	0.168115	0.594831	14.2759
