func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.000665704	1.50217	18.026
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.00240192	1.66533	19.984
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.0111245	0.809028	9.70833
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.016959	0.943454	11.3214
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.0272137	0.918654	11.0238
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.0399474	0.901184	10.8142
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.0381505	1.28439	15.4126
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.0594302	1.07689	12.9227
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.0820195	0.98757	11.8508
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	0.0765317	1.30665	15.6798
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.000171095	5.84471	140.273
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.00342773	1.16695	28.0069
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.0191133	0.470877	11.3011
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.0189663	0.843603	20.2465
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.043983	0.568402	13.6416
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.0570536	0.630986	15.1437
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.0862483	0.568127	13.6351
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.0823805	0.776883	18.6452
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.0948662	0.853834	20.492
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	0.160559	0.622823	14.9477
