func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.000292641	5.53579	22.1432
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.00131025	2.47281	9.89123
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.00198708	2.4458	9.7832
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00262963	2.46422	9.85688
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00330564	2.45036	9.80144
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00395774	2.45595	9.82379
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00463483	2.44669	9.78676
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.00528785	2.4509	9.8036
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00591838	2.46351	9.85405
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.00658837	2.45888	9.83551
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.00130771	1.2388	9.91043
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00261525	1.23889	9.91109
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00394419	1.23219	9.85754
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00526496	1.23078	9.84623
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.00658684	1.22972	9.83779
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.00791292	1.22837	9.82696
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.00921921	1.23004	9.84032
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0105489	1.22856	9.8285
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0118537	1.22999	9.83993
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0131813	1.22901	9.83207
