func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000835447	1.93908	11.6345
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.0017483	1.85322	11.1193
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00262992	1.84797	11.0878
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00352526	1.83816	11.029
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00440314	1.8396	11.0376
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00525221	1.85065	11.1039
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00613232	1.84922	11.0953
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00702284	1.84541	11.0724
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00789932	1.84573	11.0744
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00875248	1.8509	11.1054
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00172504	0.939106	11.2693
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00346081	0.936197	11.2344
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00525655	0.924561	11.0947
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00699603	0.92624	11.1149
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00875506	0.925179	11.1022
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0105373	0.922439	11.0693
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.012248	0.925863	11.1104
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0139879	0.926518	11.1182
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0157414	0.926223	11.1147
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0175138	0.924985	11.0998
