func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	4.97669e-05	20.0937	160.749
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.00162576	2.46039	19.6831
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00365947	2.45938	19.675
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.00648527	2.46713	19.737
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.0101069	2.47357	19.7886
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.0145352	2.47675	19.814
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.0197938	2.47552	19.8042
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0258384	2.47694	19.8155
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.0327135	2.47604	19.8083
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.0403791	2.47653	19.8122
sm_mul(Dense,Dense)	Dense	double	1000	1000	0.000656162	1.52401	24.3842
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.00324571	1.2324	19.7183
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.00729461	1.23379	19.7406
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.0129453	1.23597	19.7755
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.0201884	1.23834	19.8134
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.0290858	1.23772	19.8035
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.0395773	1.23808	19.8094
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.0517117	1.23763	19.8021
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.0653913	1.2387	19.8191
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.0807281	1.23873	19.8196
