func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	0.000303081	3.29945	26.3956
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000358953	11.1435	89.1481
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00644146	1.3972	11.1776
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.0140688	1.13727	9.09816
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.0115578	2.16303	17.3043
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.0348905	1.0318	8.25439
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.0435093	1.1262	9.00957
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0455834	1.40402	11.2322
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.0497549	1.62798	13.0238
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.0756937	1.32111	10.5689
sm_mul(Dense,Dense)	Dense	double	1000	1000	7.79509e-05	12.8286	205.257
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.00424322	0.942681	15.0829
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.016342	0.550727	8.81164
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.031281	0.511492	8.18388
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.0487622	0.512693	8.20308
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.0715771	0.502954	8.04726
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.0413474	1.18508	18.9613
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.052339	1.2228	19.5648
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.088115	0.919253	14.708
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.162225	0.616427	9.86283
