func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00208317	0.38883
m_asinh(CRS)	CRS	float	20000	20000	0.00168968	0.95876
m_asinh(CRS)	CRS	float	30000	30000	0.00247836	0.980487
m_asinh(CRS)	CRS	float	40000	40000	0.00336339	0.963314
m_asinh(CRS)	CRS	float	50000	50000	0.00504353	0.803009
m_asinh(CRS)	CRS	float	60000	60000	0.00510453	0.952096
m_asinh(CRS)	CRS	float	70000	70000	0.0066967	0.846686
m_asinh(CRS)	CRS	float	80000	80000	0.00738025	0.87802
m_asinh(CRS)	CRS	float	90000	90000	0.00810606	0.899328
m_asinh(CRS)	CRS	float	100000	100000	0.00893369	0.906681
m_asinh(CRS)	CRS	double	10000	10000	0.00176245	0.459588
m_asinh(CRS)	CRS	double	20000	20000	0.00348789	0.464464
m_asinh(CRS)	CRS	double	30000	30000	0.00439061	0.553454
m_asinh(CRS)	CRS	double	40000	40000	0.00692249	0.468039
m_asinh(CRS)	CRS	double	50000	50000	0.0085866	0.471665
m_asinh(CRS)	CRS	double	60000	60000	0.0104062	0.46703
m_asinh(CRS)	CRS	double	70000	70000	0.0119627	0.473974
m_asinh(CRS)	CRS	double	80000	80000	0.0146015	0.44379
m_asinh(CRS)	CRS	double	90000	90000	0.0145141	0.502271
m_asinh(CRS)	CRS	double	100000	100000	0.0119614	0.67718
