func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	8.4078e-06	0.118937	0.475749
sum	vector	float	10000	8.26687e-06	1.20965	4.83859
sum	vector	float	100000	2.11694e-05	4.72379	18.8952
sum	vector	float	1000000	0.000121552	8.22695	32.9078
sum	vector	float	10000000	0.00110463	9.05284	36.2113
sum	vector	float	100000000	0.010626	9.41084	37.6434
sum	vector	double	1000	3.4575e-06	0.289226	2.31381
sum	vector	double	10000	4.31077e-06	2.31977	18.5582
sum	vector	double	100000	1.18376e-05	8.44766	67.5813
sum	vector	double	1000000	0.000100575	9.9428	79.5424
sum	vector	double	10000000	0.00218521	4.57621	36.6097
sum	vector	double	100000000	0.0218513	4.5764	36.6112
