func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00757806	263.92
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00467014	1445.35
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00929207	1721.9
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0156622	1995.25
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0258398	2089.8
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0410619	2088.31
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0616813	2075.18
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0884264	2061.04
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.123297	2027.62
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0276306	72.3834
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0887834	76.0277
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208926	76.5821
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.406182	76.936
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.68198	79.1812
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09021	78.6549
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62318	78.8578
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31652	78.6739
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18601	78.4681
