func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.00405482	0.24662
m_tanh(Dense)	Dense	float	2000	2000	0.00738905	0.541342
m_tanh(Dense)	Dense	float	3000	3000	0.0104095	0.864593
m_tanh(Dense)	Dense	float	4000	4000	0.0158005	1.01262
m_tanh(Dense)	Dense	float	5000	5000	0.0228152	1.09576
m_tanh(Dense)	Dense	float	6000	6000	0.0316444	1.13764
m_tanh(Dense)	Dense	float	7000	7000	0.0430961	1.13699
m_tanh(Dense)	Dense	float	8000	8000	0.0562854	1.13706
m_tanh(Dense)	Dense	float	9000	9000	0.0712402	1.137
m_tanh(Dense)	Dense	float	10000	10000	0.0879936	1.13645
m_tanh(Dense)	Dense	double	1000	1000	0.00673194	0.148546
m_tanh(Dense)	Dense	double	2000	2000	0.0131371	0.304482
m_tanh(Dense)	Dense	double	3000	3000	0.0245108	0.367186
m_tanh(Dense)	Dense	double	4000	4000	0.0413633	0.386817
m_tanh(Dense)	Dense	double	5000	5000	0.0638678	0.391433
m_tanh(Dense)	Dense	double	6000	6000	0.091836	0.392003
m_tanh(Dense)	Dense	double	7000	7000	0.124854	0.392458
m_tanh(Dense)	Dense	double	8000	8000	0.163258	0.392017
m_tanh(Dense)	Dense	double	9000	9000	0.206846	0.391595
m_tanh(Dense)	Dense	double	10000	10000	0.255036	0.392101
