func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	2.41133e-07	8.29417	33.1767
dot	vector	float	10000	2.58207e-06	7.74573	30.9829
dot	vector	float	100000	3.52016e-05	5.68157	22.7263
dot	vector	float	1000000	0.000314911	6.35099	25.404
dot	vector	float	10000000	0.00571568	3.49915	13.9966
dot	vector	float	100000000	0.0729634	2.7411	10.9644
dot	vector	double	1000	4.53733e-07	4.40788	35.263
dot	vector	double	10000	4.9121e-06	4.07158	32.5726
dot	vector	double	100000	1.9262e-05	10.3831	83.065
dot	vector	double	1000000	6.08418e-05	32.8721	262.977
dot	vector	double	10000000	0.0129592	1.54331	12.3464
dot	vector	double	100000000	0.114343	1.74912	13.993
