func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.000217914	7.43411	44.6047
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.000881403	3.67596	22.0557
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.00341552	1.42292	8.5375
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.00527777	1.22779	7.36675
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.00708307	1.14357	6.86143
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00900747	1.0791	6.47463
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.010922	1.03827	6.22962
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.0128338	1.00983	6.059
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.00941267	1.54898	9.29386
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.013026	1.24367	7.46201
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.000894361	1.81135	21.7362
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.00528049	0.61358	7.36296
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.009116	0.533129	6.39754
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.0126844	0.510863	6.13036
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.0170323	0.475567	5.70681
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.021	0.462858	5.5543
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.0245418	0.462068	5.54482
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.0133048	0.974084	11.689
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.0322033	0.452749	5.43298
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.0356437	0.454499	5.45398
