func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00827907	241.573
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0264784	254.925
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0730326	219.08
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.140521	222.387
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.244474	220.882
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.392437	218.506
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.594387	215.348
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.843999	215.936
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	1.15404	216.631
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0165049	121.176
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0578109	116.76
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.129769	123.296
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.263067	118.791
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.483189	111.758
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.796681	107.634
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.08913	117.525
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	1.62491	112.16
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	2.31415	108.031
