func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000888243	1.82383	7.2953
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000485603	6.67211	26.6884
sm_div(CRS,CRS)	CRS	float	30000	30000	0.000867992	5.59913	22.3965
sm_div(CRS,CRS)	CRS	float	40000	40000	0.00283329	2.28709	9.14836
sm_div(CRS,CRS)	CRS	float	50000	50000	0.00470442	1.72178	6.88714
sm_div(CRS,CRS)	CRS	float	60000	60000	0.00680648	1.42805	5.71221
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00882346	1.28521	5.14084
sm_div(CRS,CRS)	CRS	float	80000	80000	0.0106989	1.21134	4.84535
sm_div(CRS,CRS)	CRS	float	90000	90000	0.0125601	1.16082	4.64329
sm_div(CRS,CRS)	CRS	float	100000	100000	0.00733581	2.20834	8.83338
sm_div(CRS,CRS)	CRS	double	10000	10000	0.000722065	2.24357	17.9485
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00325907	0.994148	7.95318
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00716156	0.678623	5.42898
sm_div(CRS,CRS)	CRS	double	40000	40000	0.0107272	0.604072	4.83258
sm_div(CRS,CRS)	CRS	double	50000	50000	0.00905572	0.894462	7.1557
sm_div(CRS,CRS)	CRS	double	60000	60000	0.0177172	0.54862	4.38896
sm_div(CRS,CRS)	CRS	double	70000	70000	0.0221025	0.513064	4.10451
sm_div(CRS,CRS)	CRS	double	80000	80000	0.0249534	0.519368	4.15494
sm_div(CRS,CRS)	CRS	double	90000	90000	0.0285729	0.510274	4.08219
sm_div(CRS,CRS)	CRS	double	100000	100000	0.0319572	0.506928	4.05542
