func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(Dense)	Dense	float	1000	1000	0.00021061	4.74811
m_asin(Dense)	Dense	float	2000	2000	0.000656635	6.09166
m_asin(Dense)	Dense	float	3000	3000	0.00139734	6.44083
m_asin(Dense)	Dense	float	4000	4000	0.00243169	6.57978
m_asin(Dense)	Dense	float	5000	5000	0.00376398	6.64191
m_asin(Dense)	Dense	float	6000	6000	0.00545641	6.59775
m_asin(Dense)	Dense	float	7000	7000	0.00742935	6.59546
m_asin(Dense)	Dense	float	8000	8000	0.00967707	6.61358
m_asin(Dense)	Dense	float	9000	9000	0.0122851	6.59334
m_asin(Dense)	Dense	float	10000	10000	0.0155774	6.41955
m_asin(Dense)	Dense	double	1000	1000	0.000540947	1.84861
m_asin(Dense)	Dense	double	2000	2000	0.00173787	2.30167
m_asin(Dense)	Dense	double	3000	3000	0.00372959	2.41313
m_asin(Dense)	Dense	double	4000	4000	0.00697188	2.29493
m_asin(Dense)	Dense	double	5000	5000	0.0101258	2.46894
m_asin(Dense)	Dense	double	6000	6000	0.0144681	2.48823
m_asin(Dense)	Dense	double	7000	7000	0.019599	2.50013
m_asin(Dense)	Dense	double	8000	8000	0.0254764	2.51213
m_asin(Dense)	Dense	double	9000	9000	0.0321257	2.52135
m_asin(Dense)	Dense	double	10000	10000	0.0397588	2.51516
