func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.0012693	0.638146	7.65775
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000826603	1.95983	23.518
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00561493	0.432775	5.1933
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00613674	0.527968	6.33562
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.0127984	0.316446	3.79735
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.0190307	0.255377	3.06452
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.0105156	0.539201	6.47041
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.0141479	0.458018	5.49622
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.0105044	0.693995	8.32795
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.0143457	0.564629	6.77555
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00145522	0.556616	13.3588
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.0098678	0.16417	3.94009
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00567072	0.428517	10.2844
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.020297	0.15963	3.83111
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00783942	0.51662	12.3989
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.01358	0.357879	8.58911
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0143635	0.394752	9.47404
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0180353	0.359296	8.6231
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0227103	0.321	7.70399
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0219362	0.369253	8.86206
