func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000840172	1.92818	11.5691
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00176134	1.83951	11.037
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00261213	1.86055	11.1633
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00347941	1.86239	11.1743
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00434187	1.86556	11.1933
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00519377	1.87147	11.2288
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00601776	1.88442	11.3065
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00687671	1.88462	11.3077
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00765128	1.90556	11.4334
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00850919	1.90382	11.4229
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00173186	0.935409	11.2249
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00343135	0.944234	11.3308
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00519714	0.93513	11.2216
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00681784	0.950447	11.4054
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0085943	0.942486	11.3098
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0102845	0.945107	11.3413
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0118312	0.958483	11.5018
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0136832	0.947146	11.3658
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0152464	0.956294	11.4755
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0170806	0.948442	11.3813
