func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000760628	1.06491
m_ceil(CRS)	CRS	float	20000	20000	0.000268975	6.02286
m_ceil(CRS)	CRS	float	30000	30000	0.000395049	6.15113
m_ceil(CRS)	CRS	float	40000	40000	0.000508376	6.37323
m_ceil(CRS)	CRS	float	50000	50000	0.000657947	6.15551
m_ceil(CRS)	CRS	float	60000	60000	0.00109965	4.41958
m_ceil(CRS)	CRS	float	70000	70000	0.00213836	2.65157
m_ceil(CRS)	CRS	float	80000	80000	0.00355335	1.82363
m_ceil(CRS)	CRS	float	90000	90000	0.00458182	1.59107
m_ceil(CRS)	CRS	float	100000	100000	0.00603015	1.34325
m_ceil(CRS)	CRS	double	10000	10000	0.00016221	4.99352
m_ceil(CRS)	CRS	double	20000	20000	0.000339106	4.77727
m_ceil(CRS)	CRS	double	30000	30000	0.00109681	2.21551
m_ceil(CRS)	CRS	double	40000	40000	0.00340847	0.950572
m_ceil(CRS)	CRS	double	50000	50000	0.00385335	1.05103
m_ceil(CRS)	CRS	double	60000	60000	0.00850101	0.571697
m_ceil(CRS)	CRS	double	70000	70000	0.0105024	0.539876
m_ceil(CRS)	CRS	double	80000	80000	0.0121215	0.534588
m_ceil(CRS)	CRS	double	90000	90000	0.0144236	0.505422
m_ceil(CRS)	CRS	double	100000	100000	0.0157917	0.512927
