func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000274517	5.90127	23.6051
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000489742	6.61573	26.4629
sm_div(CRS,CRS)	CRS	float	30000	30000	0.000706235	6.88156	27.5263
sm_div(CRS,CRS)	CRS	float	40000	40000	0.000924831	7.00669	28.0267
sm_div(CRS,CRS)	CRS	float	50000	50000	0.0011426	7.08909	28.3564
sm_div(CRS,CRS)	CRS	float	60000	60000	0.00135678	7.16403	28.6561
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00157002	7.22284	28.8913
sm_div(CRS,CRS)	CRS	float	80000	80000	0.00178577	7.25738	29.0295
sm_div(CRS,CRS)	CRS	float	90000	90000	0.00206732	7.0526	28.2104
sm_div(CRS,CRS)	CRS	float	100000	100000	0.00233481	6.93848	27.7539
sm_div(CRS,CRS)	CRS	double	10000	10000	0.000384318	4.21526	33.7221
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00069525	4.6602	37.2816
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00100627	4.82971	38.6377
sm_div(CRS,CRS)	CRS	double	40000	40000	0.0013239	4.89464	39.1571
sm_div(CRS,CRS)	CRS	double	50000	50000	0.0016335	4.95869	39.6695
sm_div(CRS,CRS)	CRS	double	60000	60000	0.00198737	4.89087	39.127
sm_div(CRS,CRS)	CRS	double	70000	70000	0.00235723	4.81074	38.4859
sm_div(CRS,CRS)	CRS	double	80000	80000	0.0027004	4.79929	38.3943
sm_div(CRS,CRS)	CRS	double	90000	90000	0.00307471	4.7419	37.9352
sm_div(CRS,CRS)	CRS	double	100000	100000	0.00336186	4.81876	38.5501
