func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000166857	5.99315
m_sin(Dense)	Dense	float	2000	2000	0.000492936	8.11465
m_sin(Dense)	Dense	float	3000	3000	0.00103707	8.67827
m_sin(Dense)	Dense	float	4000	4000	0.00179799	8.89884
m_sin(Dense)	Dense	float	5000	5000	0.00277275	9.01632
m_sin(Dense)	Dense	float	6000	6000	0.0040274	8.93877
m_sin(Dense)	Dense	float	7000	7000	0.00550133	8.90694
m_sin(Dense)	Dense	float	8000	8000	0.00757129	8.45298
m_sin(Dense)	Dense	float	9000	9000	0.00908438	8.9164
m_sin(Dense)	Dense	float	10000	10000	0.0115795	8.63593
m_sin(Dense)	Dense	double	1000	1000	0.00049712	2.01159
m_sin(Dense)	Dense	double	2000	2000	0.00179487	2.22857
m_sin(Dense)	Dense	double	3000	3000	0.00396231	2.2714
m_sin(Dense)	Dense	double	4000	4000	0.00712831	2.24457
m_sin(Dense)	Dense	double	5000	5000	0.0110451	2.26345
m_sin(Dense)	Dense	double	6000	6000	0.0158358	2.27333
m_sin(Dense)	Dense	double	7000	7000	0.0215254	2.27638
m_sin(Dense)	Dense	double	8000	8000	0.0280107	2.28484
m_sin(Dense)	Dense	double	9000	9000	0.0352902	2.29526
m_sin(Dense)	Dense	double	10000	10000	0.0434987	2.29892
