func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	6.41838e-05	31.1605
matvec(Dense)	Dense	float	2000	2000	0.000420307	19.0337
matvec(Dense)	Dense	float	3000	3000	0.00119246	15.0949
matvec(Dense)	Dense	float	4000	4000	0.00206919	15.465
matvec(Dense)	Dense	float	5000	5000	0.00389061	12.8515
matvec(Dense)	Dense	float	6000	6000	0.00533048	13.5072
matvec(Dense)	Dense	float	7000	7000	0.00717972	13.6496
matvec(Dense)	Dense	float	8000	8000	0.00836661	15.2989
matvec(Dense)	Dense	float	9000	9000	0.0120399	13.4552
matvec(Dense)	Dense	float	10000	10000	0.0144183	13.8713
matvec(Dense)	Dense	double	1000	1000	6.64841e-05	30.0824
matvec(Dense)	Dense	double	2000	2000	0.00106769	7.49283
matvec(Dense)	Dense	double	3000	3000	0.00235628	7.63917
matvec(Dense)	Dense	double	4000	4000	0.00413025	7.74772
matvec(Dense)	Dense	double	5000	5000	0.00643269	7.7728
matvec(Dense)	Dense	double	6000	6000	0.0092266	7.80352
matvec(Dense)	Dense	double	7000	7000	0.0124171	7.89231
matvec(Dense)	Dense	double	8000	8000	0.0162942	7.85558
matvec(Dense)	Dense	double	9000	9000	0.0205542	7.88158
matvec(Dense)	Dense	double	10000	10000	0.025386	7.87835
