func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	4.84032e-05	0.0206598	0.165278
asinh	vector	float	10000	4.82186e-05	0.207389	1.65911
asinh	vector	float	100000	6.88887e-05	1.45162	11.6129
asinh	vector	float	1000000	0.000224755	4.4493	35.5944
asinh	vector	float	10000000	0.00173977	5.74788	45.983
asinh	vector	float	100000000	0.0170793	5.85504	46.8403
asinh	vector	double	1000	6.77269e-05	0.0147652	0.236243
asinh	vector	double	10000	9.15169e-05	0.109269	1.74831
asinh	vector	double	100000	0.000164697	0.607176	9.71482
asinh	vector	double	1000000	0.00113757	0.879064	14.065
asinh	vector	double	10000000	0.0102993	0.97094	15.535
asinh	vector	double	100000000	0.100905	0.991033	15.8565
