func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(CRS,CRS,CRS)	CRS	float	10000	10000	0.00211379	0.383197	4.59837
mm_pow(CRS,CRS,CRS)	CRS	float	20000	20000	0.00254967	0.635375	7.6245
mm_pow(CRS,CRS,CRS)	CRS	float	30000	30000	0.00519116	0.468104	5.61724
mm_pow(CRS,CRS,CRS)	CRS	float	40000	40000	0.00649364	0.49895	5.9874
mm_pow(CRS,CRS,CRS)	CRS	float	50000	50000	0.00849684	0.476648	5.71978
mm_pow(CRS,CRS,CRS)	CRS	float	60000	60000	0.0120005	0.404982	4.85978
mm_pow(CRS,CRS,CRS)	CRS	float	70000	70000	0.0102166	0.554978	6.65974
mm_pow(CRS,CRS,CRS)	CRS	float	80000	80000	0.0119976	0.540107	6.48128
mm_pow(CRS,CRS,CRS)	CRS	float	90000	90000	0.0122595	0.594642	7.1357
mm_pow(CRS,CRS,CRS)	CRS	float	100000	100000	0.0132865	0.609639	7.31567
mm_pow(CRS,CRS,CRS)	CRS	double	10000	10000	0.00208365	0.38874	9.32977
mm_pow(CRS,CRS,CRS)	CRS	double	20000	20000	0.00543828	0.297888	7.14931
mm_pow(CRS,CRS,CRS)	CRS	double	30000	30000	0.00638463	0.380602	9.13444
mm_pow(CRS,CRS,CRS)	CRS	double	40000	40000	0.0167393	0.193556	4.64535
mm_pow(CRS,CRS,CRS)	CRS	double	50000	50000	0.0104837	0.386315	9.27155
mm_pow(CRS,CRS,CRS)	CRS	double	60000	60000	0.0141562	0.343313	8.23951
mm_pow(CRS,CRS,CRS)	CRS	double	70000	70000	0.0294245	0.192696	4.62472
mm_pow(CRS,CRS,CRS)	CRS	double	80000	80000	0.020911	0.309884	7.43722
mm_pow(CRS,CRS,CRS)	CRS	double	90000	90000	0.0210664	0.346049	8.30516
mm_pow(CRS,CRS,CRS)	CRS	double	100000	100000	0.0326973	0.247727	5.94544
