func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000286466	2.82756
m_tan(CRS)	CRS	float	20000	20000	0.000513633	3.154
m_tan(CRS)	CRS	float	30000	30000	0.000740961	3.27953
m_tan(CRS)	CRS	float	40000	40000	0.000971246	3.33592
m_tan(CRS)	CRS	float	50000	50000	0.00119607	3.38608
m_tan(CRS)	CRS	float	60000	60000	0.001424	3.41293
m_tan(CRS)	CRS	float	70000	70000	0.00165067	3.43498
m_tan(CRS)	CRS	float	80000	80000	0.00190727	3.39753
m_tan(CRS)	CRS	float	90000	90000	0.00209493	3.47983
m_tan(CRS)	CRS	float	100000	100000	0.00232081	3.49017
m_tan(CRS)	CRS	double	10000	10000	0.00128727	0.629238
m_tan(CRS)	CRS	double	20000	20000	0.00252126	0.642537
m_tan(CRS)	CRS	double	30000	30000	0.00375038	0.647935
m_tan(CRS)	CRS	double	40000	40000	0.00498227	0.650306
m_tan(CRS)	CRS	double	50000	50000	0.00626207	0.646751
m_tan(CRS)	CRS	double	60000	60000	0.00753303	0.645159
m_tan(CRS)	CRS	double	70000	70000	0.00879072	0.644998
m_tan(CRS)	CRS	double	80000	80000	0.0100486	0.644867
m_tan(CRS)	CRS	double	90000	90000	0.01129	0.645704
m_tan(CRS)	CRS	double	100000	100000	0.0125348	0.646202
