func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	7.46371e-05	10.8525
m_sign(CRS)	CRS	float	20000	20000	0.000518339	3.12537
m_sign(CRS)	CRS	float	30000	30000	0.00173395	1.40142
m_sign(CRS)	CRS	float	40000	40000	0.00240102	1.34942
m_sign(CRS)	CRS	float	50000	50000	0.00298876	1.35508
m_sign(CRS)	CRS	float	60000	60000	0.00360159	1.3494
m_sign(CRS)	CRS	float	70000	70000	0.0041901	1.35319
m_sign(CRS)	CRS	float	80000	80000	0.0047837	1.3546
m_sign(CRS)	CRS	float	90000	90000	0.00534364	1.36424
m_sign(CRS)	CRS	float	100000	100000	0.00592878	1.36622
m_sign(CRS)	CRS	double	10000	10000	0.000487961	1.65997
m_sign(CRS)	CRS	double	20000	20000	0.00239059	0.677658
m_sign(CRS)	CRS	double	30000	30000	0.00359298	0.67632
m_sign(CRS)	CRS	double	40000	40000	0.00478029	0.677783
m_sign(CRS)	CRS	double	50000	50000	0.00595399	0.680216
m_sign(CRS)	CRS	double	60000	60000	0.00720749	0.674299
m_sign(CRS)	CRS	double	70000	70000	0.0083398	0.679873
m_sign(CRS)	CRS	double	80000	80000	0.00939965	0.689388
m_sign(CRS)	CRS	double	90000	90000	0.0104363	0.698525
m_sign(CRS)	CRS	double	100000	100000	0.0114697	0.706207
