func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00814138	245.659
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00385496	1750.99
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00837236	1911.05
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0157857	1979.63
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0265676	2032.55
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0429299	1997.44
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0625082	2047.73
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0902586	2019.2
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.123936	2017.18
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0281157	71.1345
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0893137	75.5763
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.211324	75.7132
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.411077	76.0198
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.690056	78.2545
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.10118	77.8708
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.64259	77.9257
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.34434	77.7405
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.21952	77.6512
