func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.00307793	0.263164
m_tanh(CRS)	CRS	float	20000	20000	0.00620615	0.261031
m_tanh(CRS)	CRS	float	30000	30000	0.00701258	0.34652
m_tanh(CRS)	CRS	float	40000	40000	0.0108211	0.299414
m_tanh(CRS)	CRS	float	50000	50000	0.0116262	0.348351
m_tanh(CRS)	CRS	float	60000	60000	0.0145417	0.334212
m_tanh(CRS)	CRS	float	70000	70000	0.0165391	0.342823
m_tanh(CRS)	CRS	float	80000	80000	0.0185946	0.348488
m_tanh(CRS)	CRS	float	90000	90000	0.0211429	0.344797
m_tanh(CRS)	CRS	float	100000	100000	0.0232492	0.348399
m_tanh(CRS)	CRS	double	10000	10000	0.00219717	0.368656
m_tanh(CRS)	CRS	double	20000	20000	0.00421828	0.384043
m_tanh(CRS)	CRS	double	30000	30000	0.00619068	0.392526
m_tanh(CRS)	CRS	double	40000	40000	0.00825533	0.392474
m_tanh(CRS)	CRS	double	50000	50000	0.0101434	0.399274
m_tanh(CRS)	CRS	double	60000	60000	0.0120906	0.401967
m_tanh(CRS)	CRS	double	70000	70000	0.0143124	0.396159
m_tanh(CRS)	CRS	double	80000	80000	0.016075	0.403111
m_tanh(CRS)	CRS	double	90000	90000	0.0181773	0.401049
m_tanh(CRS)	CRS	double	100000	100000	0.0202328	0.400341
