func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000920884	0.87959
m_atanh(CRS)	CRS	float	20000	20000	0.00144264	1.12294
m_atanh(CRS)	CRS	float	30000	30000	0.00208099	1.16771
m_atanh(CRS)	CRS	float	40000	40000	0.00276226	1.17295
m_atanh(CRS)	CRS	float	50000	50000	0.00340737	1.1886
m_atanh(CRS)	CRS	float	60000	60000	0.00406863	1.19451
m_atanh(CRS)	CRS	float	70000	70000	0.00587994	0.964296
m_atanh(CRS)	CRS	float	80000	80000	0.0054809	1.18229
m_atanh(CRS)	CRS	float	90000	90000	0.00673613	1.08222
m_atanh(CRS)	CRS	float	100000	100000	0.00738209	1.09725
m_atanh(CRS)	CRS	double	10000	10000	0.000748466	1.08221
m_atanh(CRS)	CRS	double	20000	20000	0.00139776	1.159
m_atanh(CRS)	CRS	double	30000	30000	0.00210682	1.1534
m_atanh(CRS)	CRS	double	40000	40000	0.00315845	1.02582
m_atanh(CRS)	CRS	double	50000	50000	0.0049006	0.82643
m_atanh(CRS)	CRS	double	60000	60000	0.00743689	0.653499
m_atanh(CRS)	CRS	double	70000	70000	0.00918205	0.617509
m_atanh(CRS)	CRS	double	80000	80000	0.0115162	0.562685
m_atanh(CRS)	CRS	double	90000	90000	0.0121226	0.601357
m_atanh(CRS)	CRS	double	100000	100000	0.0136653	0.592742
