func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asin	vector	float	1000	0.00103895	0.00096251	0.00770008
asin	vector	float	10000	0.000177219	0.0564273	0.451418
asin	vector	float	100000	0.000118085	0.846851	6.77481
asin	vector	float	1000000	0.000792355	1.26206	10.0965
asin	vector	float	10000000	0.00859834	1.16302	9.30413
asin	vector	float	100000000	0.0709725	1.409	11.272
asin	vector	double	1000	2.21751e-05	0.0450957	0.721531
asin	vector	double	10000	0.000114165	0.0875924	1.40148
asin	vector	double	100000	0.000189257	0.528383	8.45413
asin	vector	double	1000000	0.00113663	0.879792	14.0767
asin	vector	double	10000000	0.0140321	0.712652	11.4024
asin	vector	double	100000000	0.0946804	1.05618	16.8989
