func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.000350845	2.30871
m_sqrt(CRS)	CRS	float	20000	20000	0.000697624	2.32217
m_sqrt(CRS)	CRS	float	30000	30000	0.00175946	1.3811
m_sqrt(CRS)	CRS	float	40000	40000	0.00238364	1.35926
m_sqrt(CRS)	CRS	float	50000	50000	0.00297041	1.36345
m_sqrt(CRS)	CRS	float	60000	60000	0.00339772	1.43037
m_sqrt(CRS)	CRS	float	70000	70000	0.00395153	1.43489
m_sqrt(CRS)	CRS	float	80000	80000	0.00451156	1.43631
m_sqrt(CRS)	CRS	float	90000	90000	0.0050784	1.43549
m_sqrt(CRS)	CRS	float	100000	100000	0.00564592	1.43466
m_sqrt(CRS)	CRS	double	10000	10000	0.000516366	1.56866
m_sqrt(CRS)	CRS	double	20000	20000	0.00223715	0.724137
m_sqrt(CRS)	CRS	double	30000	30000	0.00334327	0.726834
m_sqrt(CRS)	CRS	double	40000	40000	0.00445888	0.72664
m_sqrt(CRS)	CRS	double	50000	50000	0.00554255	0.730711
m_sqrt(CRS)	CRS	double	60000	60000	0.00664439	0.731444
m_sqrt(CRS)	CRS	double	70000	70000	0.0077455	0.732038
m_sqrt(CRS)	CRS	double	80000	80000	0.00883889	0.733124
m_sqrt(CRS)	CRS	double	90000	90000	0.0100017	0.728873
m_sqrt(CRS)	CRS	double	100000	100000	0.0110133	0.735476
