func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000194824	5.13284	61.5941
matsub(Dense,Dense,Dense)	Dense	float	2000	2000	0.000578886	6.90983	82.9179
matsub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00131113	6.86429	82.3714
matsub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199982	8.00073	96.0087
matsub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0032801	7.62173	91.4607
matsub(Dense,Dense,Dense)	Dense	float	6000	6000	0.00454449	7.92169	95.0603
matsub(Dense,Dense,Dense)	Dense	float	7000	7000	0.00662289	7.39858	88.7829
matsub(Dense,Dense,Dense)	Dense	float	8000	8000	0.00798164	8.0184	96.2209
matsub(Dense,Dense,Dense)	Dense	float	9000	9000	0.010002	8.09839	97.1807
matsub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123035	8.12779	97.5334
matsub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000354325	2.82227	67.7345
matsub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00109147	3.66479	87.9549
matsub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225655	3.98838	95.7212
matsub(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408445	3.9173	94.0152
matsub(Dense,Dense,Dense)	Dense	double	5000	5000	0.00624823	4.00114	96.0272
matsub(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889105	4.04902	97.1764
matsub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120154	4.07811	97.8747
matsub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156318	4.09422	98.2614
matsub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197167	4.1082	98.5967
matsub(Dense,Dense,Dense)	Dense	double	10000	10000	0.024247	4.12422	98.9812
