func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(Dense)	Dense	float	1000	1000	0.000464971	2.15067
m_asinh(Dense)	Dense	float	2000	2000	0.00129177	3.09653
m_asinh(Dense)	Dense	float	3000	3000	0.00322868	2.78752
m_asinh(Dense)	Dense	float	4000	4000	0.00565786	2.82792
m_asinh(Dense)	Dense	float	5000	5000	0.00879411	2.84281
m_asinh(Dense)	Dense	float	6000	6000	0.0127242	2.82925
m_asinh(Dense)	Dense	float	7000	7000	0.0170728	2.87006
m_asinh(Dense)	Dense	float	8000	8000	0.0222549	2.87577
m_asinh(Dense)	Dense	float	9000	9000	0.0280813	2.88449
m_asinh(Dense)	Dense	float	10000	10000	0.0346391	2.88691
m_asinh(Dense)	Dense	double	1000	1000	0.000484581	2.06364
m_asinh(Dense)	Dense	double	2000	2000	0.00276121	1.44864
m_asinh(Dense)	Dense	double	3000	3000	0.00616973	1.45873
m_asinh(Dense)	Dense	double	4000	4000	0.0109533	1.46074
m_asinh(Dense)	Dense	double	5000	5000	0.0170296	1.46803
m_asinh(Dense)	Dense	double	6000	6000	0.0246937	1.45786
m_asinh(Dense)	Dense	double	7000	7000	0.0333107	1.471
m_asinh(Dense)	Dense	double	8000	8000	0.0434495	1.47298
m_asinh(Dense)	Dense	double	9000	9000	0.0551205	1.46951
m_asinh(Dense)	Dense	double	10000	10000	0.0692284	1.44449
