func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asin	vector	float	1000	1.04493e-05	0.0957002	0.765602
asin	vector	float	10000	6.33023e-06	1.57972	12.6378
asin	vector	float	100000	3.32282e-05	3.00949	24.076
asin	vector	float	1000000	0.000221797	4.50863	36.0691
asin	vector	float	10000000	0.00356776	2.80288	22.423
asin	vector	float	100000000	0.0353147	2.83168	22.6534
asin	vector	double	1000	4.9844e-06	0.200626	3.21002
asin	vector	double	10000	8.61887e-06	1.16025	18.5639
asin	vector	double	100000	6.31391e-05	1.5838	25.3409
asin	vector	double	1000000	0.000615944	1.62352	25.9764
asin	vector	double	10000000	0.00718612	1.39157	22.2652
asin	vector	double	100000000	0.0739139	1.35293	21.6468
