func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000276343	3.6187
m_tan(Dense)	Dense	float	2000	2000	0.000924783	4.32534
m_tan(Dense)	Dense	float	3000	3000	0.00200142	4.49681
m_tan(Dense)	Dense	float	4000	4000	0.00343449	4.65863
m_tan(Dense)	Dense	float	5000	5000	0.00459319	5.44283
m_tan(Dense)	Dense	float	6000	6000	0.00646784	5.566
m_tan(Dense)	Dense	float	7000	7000	0.008135	6.02336
m_tan(Dense)	Dense	float	8000	8000	0.0105919	6.04236
m_tan(Dense)	Dense	float	9000	9000	0.0133607	6.06254
m_tan(Dense)	Dense	float	10000	10000	0.0164415	6.08216
m_tan(Dense)	Dense	double	1000	1000	0.00068875	1.45191
m_tan(Dense)	Dense	double	2000	2000	0.00248844	1.60743
m_tan(Dense)	Dense	double	3000	3000	0.00549111	1.63901
m_tan(Dense)	Dense	double	4000	4000	0.00976401	1.63867
m_tan(Dense)	Dense	double	5000	5000	0.0152186	1.64273
m_tan(Dense)	Dense	double	6000	6000	0.0218469	1.64783
m_tan(Dense)	Dense	double	7000	7000	0.0297055	1.64952
m_tan(Dense)	Dense	double	8000	8000	0.0385701	1.65932
m_tan(Dense)	Dense	double	9000	9000	0.0489073	1.6562
m_tan(Dense)	Dense	double	10000	10000	0.0603264	1.65765
