func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.000335558	2.98011	35.7614
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00213746	1.87138	22.4566
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.00480497	1.87306	22.4767
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.00846021	1.89121	22.6945
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0131653	1.89893	22.7871
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0192859	1.86665	22.3997
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0256414	1.91097	22.9317
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0338453	1.89096	22.6915
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.0436038	1.85764	22.2917
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.0534802	1.86985	22.4382
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.0010755	0.929797	22.3151
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00423912	0.943592	22.6462
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.00962107	0.935447	22.4507
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0168624	0.948858	22.7726
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0262253	0.953278	22.8787
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0383501	0.938721	22.5293
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.0526092	0.931396	22.3535
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.0685273	0.933934	22.4144
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.0861616	0.940094	22.5622
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.106308	0.940666	22.576
