func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.000181985	4.45092
m_reciprocal(CRS)	CRS	float	20000	20000	0.000525214	3.08446
m_reciprocal(CRS)	CRS	float	30000	30000	0.00170546	1.42484
m_reciprocal(CRS)	CRS	float	40000	40000	0.00231924	1.39701
m_reciprocal(CRS)	CRS	float	50000	50000	0.00286885	1.41172
m_reciprocal(CRS)	CRS	float	60000	60000	0.00328346	1.48014
m_reciprocal(CRS)	CRS	float	70000	70000	0.00384084	1.47624
m_reciprocal(CRS)	CRS	float	80000	80000	0.00439287	1.47512
m_reciprocal(CRS)	CRS	float	90000	90000	0.00493628	1.47682
m_reciprocal(CRS)	CRS	float	100000	100000	0.00550687	1.47089
m_reciprocal(CRS)	CRS	double	10000	10000	0.000440615	1.83834
m_reciprocal(CRS)	CRS	double	20000	20000	0.00218346	0.741942
m_reciprocal(CRS)	CRS	double	30000	30000	0.00326915	0.743314
m_reciprocal(CRS)	CRS	double	40000	40000	0.00436111	0.74293
m_reciprocal(CRS)	CRS	double	50000	50000	0.00545613	0.742284
m_reciprocal(CRS)	CRS	double	60000	60000	0.0065651	0.740279
m_reciprocal(CRS)	CRS	double	70000	70000	0.00765019	0.741158
m_reciprocal(CRS)	CRS	double	80000	80000	0.00871875	0.743226
m_reciprocal(CRS)	CRS	double	90000	90000	0.00979438	0.744305
m_reciprocal(CRS)	CRS	double	100000	100000	0.010887	0.744008
