func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matcopy(CRS,CRS,CRS)	CRS	float	10000	10000	0.000787839	0	8.22503
matcopy(CRS,CRS,CRS)	CRS	float	20000	20000	0.00161876	0	8.00614
matcopy(CRS,CRS,CRS)	CRS	float	30000	30000	0.0024096	0	8.06773
matcopy(CRS,CRS,CRS)	CRS	float	40000	40000	0.00319484	0	8.11307
matcopy(CRS,CRS,CRS)	CRS	float	50000	50000	0.00395491	0	8.19235
matcopy(CRS,CRS,CRS)	CRS	float	60000	60000	0.00458884	0	8.47273
matcopy(CRS,CRS,CRS)	CRS	float	70000	70000	0.00535142	0	8.47625
matcopy(CRS,CRS,CRS)	CRS	float	80000	80000	0.00598786	0	8.65751
matcopy(CRS,CRS,CRS)	CRS	float	90000	90000	0.00670265	0	8.70104
matcopy(CRS,CRS,CRS)	CRS	float	100000	100000	0.00743002	0	8.72138
matcopy(CRS,CRS,CRS)	CRS	double	10000	10000	0.00157527	0	8.22716
matcopy(CRS,CRS,CRS)	CRS	double	20000	20000	0.00323208	0	8.0196
matcopy(CRS,CRS,CRS)	CRS	double	30000	30000	0.00458837	0	8.4736
matcopy(CRS,CRS,CRS)	CRS	double	40000	40000	0.00611476	0	8.47784
matcopy(CRS,CRS,CRS)	CRS	double	50000	50000	0.00755744	0	8.57434
matcopy(CRS,CRS,CRS)	CRS	double	60000	60000	0.00919806	0	8.45396
matcopy(CRS,CRS,CRS)	CRS	double	70000	70000	0.0105297	0	8.61561
matcopy(CRS,CRS,CRS)	CRS	double	80000	80000	0.0119804	0	8.6541
matcopy(CRS,CRS,CRS)	CRS	double	90000	90000	0.0133494	0	8.73746
matcopy(CRS,CRS,CRS)	CRS	double	100000	100000	0.0152373	0	8.50546
