func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00836034	239.225
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00473102	1426.75
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00938238	1705.32
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154709	2019.92
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0257424	2097.71
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0410259	2090.14
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0617523	2072.8
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0896351	2033.24
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.121876	2051.27
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0279735	71.4962
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0888019	76.0119
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.209808	76.26
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.408106	76.5732
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.685147	78.8151
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09318	78.4408
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.63082	78.4881
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.32759	78.2998
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.19608	78.2209
