func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	3.13117e-05	0.0638739	0.383243
vv_add	float	2000	1.96572e-05	0.203488	1.22093
vv_add	float	4000	2.15959e-05	0.370441	2.22264
vv_add	float	8000	2.43733e-05	0.656456	3.93874
vv_add	float	16000	3.23473e-05	0.989263	5.93558
vv_add	float	32000	4.93987e-05	1.29558	7.77348
vv_add	float	64000	8.34214e-05	1.53438	9.20627
vv_add	float	128000	0.000139366	1.83689	11.0213
vv_add	float	256000	0.000244096	2.09753	12.5852
vv_add	float	512000	0.000481114	2.12839	12.7704
vv_add	float	1024000	0.00082529	2.48155	14.8893
vv_add	float	2048000	0.00162069	2.52732	15.1639
vv_add	float	4096000	0.00648718	1.2628	7.57679
vv_add	float	8192000	0.0140045	1.16991	7.01948
vv_add	float	16384000	0.0442717	0.740156	4.44094
vv_add	float	32768000	0.0778231	0.842115	5.05269
vv_add	float	65536000	0.148984	0.879771	5.27863
vv_add	double	1000	1.76467e-05	0.113336	1.36003
vv_add	double	2000	2.10845e-05	0.189713	2.27655
vv_add	double	4000	2.35522e-05	0.339671	4.07605
vv_add	double	8000	3.1254e-05	0.511934	6.14321
vv_add	double	16000	4.49411e-05	0.712043	8.54452
vv_add	double	32000	7.54911e-05	0.847782	10.1734
vv_add	double	64000	0.000114982	1.11322	13.3586
vv_add	double	128000	0.000196826	1.30064	15.6077
vv_add	double	256000	0.00033447	1.53078	18.3693
vv_add	double	512000	0.000626467	1.63456	19.6148
vv_add	double	1024000	0.00132663	1.54376	18.5252
vv_add	double	2048000	0.00628255	0.651964	7.82357
vv_add	double	4096000	0.0169069	0.484537	5.81445
vv_add	double	8192000	0.0410611	0.399015	4.78818
vv_add	double	16384000	0.0897458	0.36512	4.38144
vv_add	double	32768000	0.18225	0.359594	4.31512
vv_add	double	65536000	0.319354	0.410428	4.92514
