func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	0.00183236	0.00109149	0.00436595
sv_mul	float	2000	0.00184996	0.00216221	0.00864883
sv_mul	float	4000	0.00184225	0.00434253	0.0173701
sv_mul	float	8000	0.00187378	0.0085389	0.0341556
sv_mul	float	16000	0.00194494	0.0164529	0.0658117
sv_mul	float	32000	0.00225213	0.0284176	0.11367
sv_mul	float	64000	0.00260389	0.0491573	0.196629
sv_mul	float	128000	0.00332457	0.0770025	0.30801
sv_mul	float	256000	0.00442989	0.115578	0.462313
sv_mul	float	512000	0.00693984	0.147554	0.590216
sv_mul	float	1024000	0.0118503	0.172822	0.691288
sv_mul	float	2048000	0.0206655	0.198205	0.79282
sv_mul	float	4096000	0.0392166	0.208891	0.835564
sv_mul	float	8192000	0.0803728	0.20385	0.8154
sv_mul	float	16384000	0.154325	0.212332	0.849327
sv_mul	float	32768000	0.30247	0.21667	0.866678
