func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	7.4317e-06	0.403676	1.07647
xpay	float	2000	7.3047e-06	0.821389	2.19037
xpay	float	4000	7.5415e-06	1.5912	4.24319
xpay	float	8000	7.2212e-06	3.32355	8.86279
xpay	float	16000	7.1548e-06	6.70878	17.8901
xpay	float	32000	1.13746e-05	8.43986	22.5063
xpay	float	64000	8.1627e-06	23.5216	62.7243
xpay	float	128000	9.5752e-06	40.1036	106.943
xpay	float	256000	1.14737e-05	66.9357	178.495
xpay	float	512000	1.85943e-05	82.606	220.283
xpay	float	1024000	3.36921e-05	91.1786	243.143
xpay	float	2048000	6.21097e-05	98.9217	263.791
xpay	float	4096000	0.000124685	98.5524	262.806
xpay	float	8192000	0.00168506	14.5847	38.8925
xpay	float	16384000	0.0131717	3.73164	9.95103
xpay	float	32768000	0.0160231	6.13514	16.3604
xpay	float	65536000	0.0243339	8.0796	21.5456
xpay	double	1000	7.6857e-06	0.390335	2.08179
xpay	double	2000	7.5978e-06	0.789702	4.21175
xpay	double	4000	7.4326e-06	1.61451	8.61071
xpay	double	8000	7.5102e-06	3.19565	17.0435
xpay	double	16000	8.3763e-06	5.73045	30.5624
xpay	double	32000	1.12081e-05	8.56523	45.6812
xpay	double	64000	9.7941e-06	19.6036	104.553
xpay	double	128000	1.20543e-05	31.8559	169.898
xpay	double	256000	1.78039e-05	43.1366	230.062
xpay	double	512000	3.60317e-05	42.6291	227.355
xpay	double	1024000	7.3468e-05	41.8141	223.009
xpay	double	2048000	0.000169285	36.2939	193.568
xpay	double	4096000	0.00521544	2.35608	12.5658
xpay	double	8192000	0.0137443	1.78809	9.53646
xpay	double	16384000	0.0288587	1.7032	9.08372
xpay	double	32768000	0.0589025	1.66893	8.90095
xpay	double	65536000	0.0637959	3.08183	16.4364
