func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00182686	0.00109478	0.00437911
sv_add	float	2000	0.00186452	0.00214533	0.00858131
sv_add	float	4000	0.00184733	0.00433057	0.0173223
sv_add	float	8000	0.00186849	0.00856306	0.0342522
sv_add	float	16000	0.00193543	0.0165338	0.0661353
sv_add	float	32000	0.0022428	0.0285358	0.114143
sv_add	float	64000	0.00259558	0.0493146	0.197258
sv_add	float	128000	0.00361058	0.0709027	0.283611
sv_add	float	256000	0.00443742	0.115382	0.46153
sv_add	float	512000	0.00693845	0.147583	0.590334
sv_add	float	1024000	0.0118861	0.172301	0.689206
sv_add	float	2048000	0.0207946	0.196974	0.787897
sv_add	float	4096000	0.0392602	0.208659	0.834637
sv_add	float	8192000	0.0799864	0.204835	0.819339
sv_add	float	16384000	0.154444	0.212168	0.848672
sv_add	float	32768000	0.302674	0.216524	0.866095
