func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	0.00182934	0.000546645	0.00437316
v_minus	float	2000	0.00185871	0.00107601	0.00860811
v_minus	float	4000	0.00184054	0.00217328	0.0173862
v_minus	float	8000	0.00188673	0.00424015	0.0339212
v_minus	float	16000	0.0019351	0.00826831	0.0661465
v_minus	float	32000	0.00221051	0.0144763	0.11581
v_minus	float	64000	0.00249325	0.0256694	0.205355
v_minus	float	128000	0.00310301	0.0412503	0.330002
v_minus	float	256000	0.00434694	0.058892	0.471136
v_minus	float	512000	0.00624947	0.081927	0.655416
v_minus	float	1024000	0.010415	0.0983197	0.786558
v_minus	float	2048000	0.018313	0.111833	0.894664
v_minus	float	4096000	0.0337562	0.121341	0.970726
v_minus	float	8192000	0.0668752	0.122497	0.979974
v_minus	float	16384000	0.130586	0.125465	1.00372
v_minus	float	32768000	0.256882	0.12756	1.02048
