func	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	float	1000	1000	0.00184833	0.0438234
m_tanh(CRS)	float	2000	2000	0.000102913	1.57415
m_tanh(CRS)	float	4000	4000	0.000188105	1.72244
m_tanh(CRS)	float	8000	8000	0.000359757	1.80121
m_tanh(CRS)	float	16000	16000	0.000690118	1.87794
m_tanh(CRS)	float	32000	32000	0.00135319	1.91548
m_tanh(CRS)	float	64000	64000	0.00273851	1.893
m_tanh(CRS)	double	1000	1000	9.295e-05	0.871436
m_tanh(CRS)	double	2000	2000	0.000157092	1.03124
m_tanh(CRS)	double	4000	4000	0.000300565	1.07797
m_tanh(CRS)	double	8000	8000	0.000582822	1.11183
m_tanh(CRS)	double	16000	16000	0.00113117	1.14571
m_tanh(CRS)	double	32000	32000	0.00232018	1.11715
m_tanh(CRS)	double	64000	64000	0.00750874	0.690395
