func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.622e-07	3.81388	15.2555
asum	float	2000	2.971e-07	6.73174	26.927
asum	float	4000	5.149e-07	7.7685	31.074
asum	float	8000	1.0143e-06	7.88721	31.5489
asum	float	16000	2.1296e-06	7.51315	30.0526
asum	float	32000	7.4357e-06	4.30356	17.2143
asum	float	64000	4.703e-06	13.6083	54.4333
asum	float	128000	9.1138e-06	14.0446	56.1785
asum	float	256000	9.8189e-06	26.0722	104.289
asum	float	512000	1.27083e-05	40.2886	161.155
asum	float	1024000	1.74693e-05	58.6171	234.468
asum	float	2048000	3.17325e-05	64.5395	258.158
asum	float	4096000	5.68101e-05	72.0999	288.399
asum	float	8192000	0.000110997	73.8038	295.215
asum	float	16384000	0.00124982	13.1091	52.4364
asum	float	32768000	0.0129651	2.5274	10.1096
asum	float	65536000	0.00893407	7.33551	29.3421
asum	double	1000	2.999e-07	3.33444	26.6756
asum	double	2000	4.865e-07	4.111	32.888
asum	double	4000	9.527e-07	4.19859	33.5887
asum	double	8000	2.102e-06	3.8059	30.4472
asum	double	16000	6.9603e-06	2.29875	18.39
asum	double	32000	7.2297e-06	4.42619	35.4095
asum	double	64000	8.6751e-06	7.37744	59.0195
asum	double	128000	9.9733e-06	12.8343	102.674
asum	double	256000	1.35974e-05	18.8271	150.617
asum	double	512000	1.79637e-05	28.5019	228.015
asum	double	1024000	3.25932e-05	31.4176	251.341
asum	double	2048000	5.82531e-05	35.1569	281.255
asum	double	4096000	0.000124363	32.9359	263.487
asum	double	8192000	0.00527092	1.55419	12.4335
asum	double	16384000	0.0130301	1.25739	10.0591
asum	double	32768000	0.0263108	1.24542	9.96335
asum	double	65536000	0.0409737	1.59947	12.7957
