func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000501161	0.00199537	0.00798147	
asum	float	10000	0.000510389	0.0195929	0.0783716	
asum	float	100000	0.000513823	0.19462	0.778478	
asum	float	1000000	0.000544112	1.83786	7.35142	
asum	float	10000000	0.000934083	10.7057	42.8228	
asum	float	100000000	0.00479666	20.8478	83.3913	
asum	double	1000	0.000468293	0.00213541	0.0170833	
asum	double	10000	0.000470071	0.0212734	0.170187	
asum	double	100000	0.000474009	0.210967	1.68773	
asum	double	1000000	0.000538606	1.85664	14.8531	
asum	double	10000000	0.00124013	8.06369	64.5095	
asum	double	100000000	0.00825926	12.1076	96.861	
