func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.0179071	111.688	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.0105883	1511.1	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.0277286	1947.44	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.0609036	2101.68	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.121124	2064	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.0279497	71.5572	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.208722	76.657	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.682798	79.0864	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	1.62544	78.7477	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	3.18866	78.4028	
