func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.6867e-05	0.118575	0.711448	
vv_add	float	10000	2.53147e-05	0.790055	4.74033	
vv_add	float	100000	0.000114631	1.74473	10.4684	
vv_add	float	1000000	0.000853183	2.34416	14.065	
vv_add	float	10000000	0.0226962	0.881205	5.28723	
vv_add	float	100000000	0.223089	0.896503	5.37902	
vv_add	double	1000	1.75999e-05	0.113637	1.36364	
vv_add	double	10000	3.38392e-05	0.591031	7.09237	
vv_add	double	100000	0.000145283	1.37663	16.5195	
vv_add	double	1000000	0.00169493	1.17999	14.1599	
vv_add	double	10000000	0.0489392	0.40867	4.90404	
vv_add	double	100000000	0.446257	0.448172	5.37806	
