func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.0246991	0.00655894	
matvec(CRS)	float	10000	10000	6.5305e-06	248.067	
matvec(CRS)	float	100000	100000	6.9493e-06	2331.17	
matvec(CRS)	float	1000000	1000000	6.9742e-06	23228.5	
matvec(CRS)	double	1000	1000	6.8012e-06	23.8193	
matvec(CRS)	double	10000	10000	7.0096e-06	231.112	
matvec(CRS)	double	100000	100000	6.9269e-06	2338.71	
matvec(CRS)	double	1000000	1000000	7.363e-06	22001.9	
