func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.0252074	0.00642669	
mv_mul(CRS)	float	10000	10000	0.00094344	1.71712	
mv_mul(CRS)	float	100000	100000	0.00331725	4.88357	
mv_mul(CRS)	float	1000000	1000000	0.022334	7.25352	
mv_mul(CRS)	double	1000	1000	0.000704762	0.229865	
mv_mul(CRS)	double	10000	10000	0.00113797	1.42359	
mv_mul(CRS)	double	100000	100000	0.0038286	4.23132	
mv_mul(CRS)	double	1000000	1000000	0.0303297	5.3413	
