func	prec	M	N	time[sec]	perf[GFLOPS] 
mscal(Dense)	float	1000	1000	0.00228746	0.437167	3.49733	
mscal(Dense)	float	2000	2000	0.00603255	0.66307	5.30456	
mscal(Dense)	float	3000	3000	0.0120652	0.74595	5.9676	
mscal(Dense)	float	4000	4000	0.0190524	0.839791	6.71833	
mscal(Dense)	float	5000	5000	0.0267672	0.933978	7.47182	
mscal(Dense)	float	6000	6000	0.0383744	0.938125	7.505	
mscal(Dense)	float	7000	7000	0.0514004	0.953299	7.62639	
mscal(Dense)	float	8000	8000	0.0672809	0.951236	7.60989	
mscal(Dense)	float	9000	9000	0.085955	0.942353	7.53883	
mscal(Dense)	float	10000	10000	0.104739	0.954754	7.63803	
mscal(Dense)	double	1000	1000	0.00214641	0.465894	7.4543	
mscal(Dense)	double	2000	2000	0.00617967	0.647284	10.3565	
mscal(Dense)	double	3000	3000	0.0129152	0.696855	11.1497	
mscal(Dense)	double	4000	4000	0.0222358	0.719559	11.5129	
mscal(Dense)	double	5000	5000	0.0344442	0.725811	11.613	
mscal(Dense)	double	6000	6000	0.0493259	0.72984	11.6774	
mscal(Dense)	double	7000	7000	0.0664494	0.737403	11.7984	
mscal(Dense)	double	8000	8000	0.0865469	0.739484	11.8317	
mscal(Dense)	double	9000	9000	0.110339	0.734105	11.7457	
