func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.00295452	0.0274156	
m_tanh(CRS)	float	10000	10000	0.000443112	1.82798	
m_tanh(CRS)	float	100000	100000	0.00494095	1.63936	
m_tanh(CRS)	float	1000000	1000000	0.0601726	1.34613	
m_tanh(CRS)	double	1000	1000	9.82409e-05	0.824504	
m_tanh(CRS)	double	10000	10000	0.000750166	1.07976	
m_tanh(CRS)	double	100000	100000	0.0122121	0.663279	
m_tanh(CRS)	double	1000000	1000000	0.0934871	0.86643	
