func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.262e-07	6.13121	12.2624	
nrm2	float	10000	2.2628e-06	8.83861	17.6772	
nrm2	float	100000	9.3048e-06	21.4943	42.9886	
nrm2	float	1000000	2.56695e-05	77.9135	155.827	
nrm2	float	10000000	0.000330261	60.5581	121.116	
nrm2	float	100000000	0.0100637	19.8734	39.7468	
nrm2	double	1000	4.721e-07	4.23639	16.9456	
nrm2	double	10000	8.4872e-06	2.35649	9.42596	
nrm2	double	100000	1.10304e-05	18.1317	72.5268	
nrm2	double	1000000	3.26288e-05	61.2955	245.182	
nrm2	double	10000000	0.00722506	2.76814	11.0726	
nrm2	double	100000000	0.0199854	10.0073	40.0292	
