func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.79357e-05	0.111509	0.669057	
vv_div	float	10000	2.7429e-05	0.729155	4.37493	
vv_div	float	100000	0.000120766	1.6561	9.93657	
vv_div	float	1000000	0.000908183	2.2022	13.2132	
vv_div	float	10000000	0.0291152	0.686927	4.12156	
vv_div	float	100000000	0.218006	0.917406	5.50444	
vv_div	double	1000	1.82432e-05	0.10963	1.31556	
vv_div	double	10000	3.65022e-05	0.547912	6.57495	
vv_div	double	100000	0.000164839	1.21331	14.5597	
vv_div	double	1000000	0.00182962	1.09312	13.1175	
vv_div	double	10000000	0.057325	0.348888	4.18666	
vv_div	double	100000000	0.416792	0.479855	5.75826	
