func	prec	M	N	time[sec]	perf[GFLOPS] 
mscal(CRS)	float	1000	1000	0.00149658	0.0541233	0.432987	
mscal(CRS)	float	10000	10000	9.7136e-05	8.33882	66.7106	
mscal(CRS)	float	100000	100000	0.00610568	1.32663	10.6131	
mscal(CRS)	float	1000000	1000000	0.0832539	0.972928	7.78342	
mscal(CRS)	double	1000	1000	3.13003e-05	2.58783	41.4054	
mscal(CRS)	double	10000	10000	0.000186311	4.34758	69.5613	
mscal(CRS)	double	100000	100000	0.0159238	0.508672	8.13875	
mscal(CRS)	double	1000000	1000000	0.15914	0.508987	8.14379	
